2012-07-03,GISTools,Some further GIS capabilities for R
2012-07-03,glmnet,Lasso and elastic-net regularized generalized linear models
2012-07-03,hydroGOF,Goodness-of-fit functions for comparison of simulated and observed hydrological time series
2012-07-03,JM,Joint Modeling of Longitudinal and Survival Data
2012-07-03,lossDev,Robust Loss Development Using MCMC
2012-07-03,magic,create and investigate magic squares
2012-07-03,matrixStats,Methods that apply to rows and columns of a matrix
2012-07-03,mcmc,Markov Chain Monte Carlo
2012-07-03,miRtest,combined miRNA- and mRNA-testing
2012-07-03,myepisodes,MyEpisodes RSS/API functions
2012-07-03,NPHMC,Sample Size Calculation for the Proportional Hazards Cure Model
2012-07-03,phcfM,Modelling anthropogenic deforestation
2012-07-03,pomp,Statistical inference for partially observed Markov processes
2012-07-03,ProgGUIinR,"support package for ""Programming Graphical User Interfaces in R"""
2012-07-03,RcppBDT,Rcpp bindings for the Boost Date_Time library
2012-07-03,R.huge,Methods for accessing huge amounts of data [DEPRECATED]
2012-07-03,survey,analysis of complex survey samples
2012-07-03,wavelets,"A package of funtions for computing wavelet filters, wavelet transforms and multiresolution analyses"
2012-07-02,CR,Power Calculation for Weighted Log-Rank Tests in Cure Rate Models
2012-07-02,devtools,Tools to make developing R code easier
2012-07-02,GEOmap,Topographic and Geologic Mapping
2012-07-02,kaps,K Adaptive Partitioning for Survival data
2012-07-02,LaplacesDemon,Software for Bayesian Inference
2012-07-02,rCUR,CUR decomposition package
2012-07-02,rda,Shrunken Centroids Regularized Discriminant Analysis
2012-07-02,RPMG,Graphical User Interface (GUI) for interactive R analysis sessions
2012-07-01,DEoptim,Global optimization by Differential Evolution
2012-07-01,irtoys,Simple interface to the estimation and plotting of IRT models
2012-07-01,monomvn,Estimation for multivariate normal and Student-t data with monotone missingness
2012-07-01,phangorn,Phylogenetic analysis in R
2012-07-01,RankAggreg,Weighted rank aggregation
2012-07-01,R.matlab,Read and write of MAT files together with R-to-Matlab connectivity
2012-07-01,sensitivity,Sensitivity Analysis
2012-07-01,TBSSurvival,TBS Model R package
2012-07-01,tm.plugin.factiva,Import articles from Factiva using the tm text mining framework
2012-06-30,kinfit,Routines for fitting kinetic models to chemical degradation data
2012-06-30,pa,Performance Attribution for Equity Portfolios
2012-06-30,ridge,ridge: Ridge Regression with automatic selection of the penalty parameter
2012-06-29,bpcp,Beta Product Confidence Procedure for Right Censored Data
2012-06-29,censReg,Censored Regression (Tobit) Models
2012-06-29,CePa,Centrality-based pathway enrichment
2012-06-29,Epi,A package for statistical analysis in epidemiology
2012-06-29,FrF2.catlg128,Catalogues of resolution IV 128 run 2-level fractional factorials up to 24 factors that do have 5-letter words
2012-06-29,hydroPSO,Model-Independent Particle Swarm Optimisation for Environmental Models
2012-06-29,maptools,Tools for reading and handling spatial objects
2012-06-29,MultiPhen,"MultiPhen, a package for the genetic association testing of multiple phenotypes"
2012-06-29,NbClust,An examination of indices for determining the number of clusters : NbClust Package
2012-06-29,packS4,Toy example of S4 package
2012-06-29,Rcpp,Seamless R and C++ Integration
2012-06-29,rgeos,Interface to Geometry Engine - Open Source (GEOS)
2012-06-29,seacarb,seawater carbonate chemistry with R
2012-06-29,spatstat,"Spatial Point Pattern analysis, model-fitting, simulation, tests"
2012-06-28,abcdeFBA,ABCDE_FBA: A-Biologist-Can-Do-Everything of Flux Balance Analysis with this package
2012-06-28,bams,Breakpoint annotation model smoothing
2012-06-28,DDD,Diversity-dependent diversification
2012-06-28,elasticnet,Elastic-Net for Sparse Estimation and Sparse PCA
2012-06-28,GENEAread,Package For Reading Binary files
2012-06-28,gmodels,Various R programming tools for model fitting
2012-06-28,MPCI,Multivariate Process Capability Indices (MPCI)
2012-06-28,MSQC,Multivariate Statistical Quality Control
2012-06-28,RAD,Fit RAD models to biological data
2012-06-28,raster,Geographic analysis and modeling with raster data
2012-06-28,rebmix,The Rebmix Package
2012-06-28,R.methodsS3,Utility function for defining S3 methods
2012-06-28,R.oo,R object-oriented programming with or without references
2012-06-28,Rssa,A collection of methods for singular spectrum analysis
2012-06-28,seewave,Time wave analysis and graphical representation
2012-06-28,SemiParBIVProbit,Semiparametric Bivariate Probit Modelling
2012-06-28,VineCopula,Statistical inference of vine copulas
2012-06-27,boot,Bootstrap Functions (originally by Angelo Canty for S)
2012-06-27,class,Functions for Classification
2012-06-27,DiceView,Plot methods for computer experiments design and surrogate
2012-06-27,FactoMineR,Multivariate Exploratory Data Analysis and Data Mining with R
2012-06-27,indicspecies,Functions to assess the strength and significance of relationship of species site group associations
2012-06-27,KernSmooth,Functions for kernel smoothing for Wand & Jones (1995)
2012-06-27,mded,Measuring the difference between two empirical distributions
2012-06-27,MultiChIPmixHMM,MultiChIPmixHMM
2012-06-27,nnet,Feed-forward Neural Networks and Multinomial Log-Linear Models
2012-06-27,oposSOM,Package for analysis and visualization of metagenes
2012-06-27,RcmdrPlugin.FactoMineR,Graphical User Interface for FactoMineR
2012-06-27,RODBC,ODBC Database Access
2012-06-27,rpart,Recursive Partitioning
2012-06-27,SensoMineR,Sensory data analysis with R
2012-06-27,sparkTable,Sparklines and graphical tables for tex and html
2012-06-27,spatial,Functions for Kriging and Point Pattern Analysis
2012-06-27,testthat,Testthat code. Tools to make testing fun :)
2012-06-27,tree,Classification and regression trees
2012-06-27,treebase,"An R package for discovery, access and manipulation of online phylogenies"
2012-06-26,bmem,Mediation analysis with missing data using bootstrap
2012-06-26,countrycode,Convert country names and country codes
2012-06-26,FacPad,Bayesian Sparse Factor Analysis model for the inference of pathways responsive to drug treatment
2012-06-26,linLIR,linear Likelihood-based Imprecise Regression
2012-06-26,mapplots,Data visualisation on maps
2012-06-26,markdown,Markdown rendering for R
2012-06-26,missForest,Nonparametric Missing Value Imputation using Random Forest
2012-06-26,msap,Statistical analysis for Methylation-Sensitive Amplification Polimorphism data
2012-06-26,parser,Detailed R source code parser
2012-06-26,pgirmess,Data analysis in ecology
2012-06-26,polywog,Bootstrapped Basis Regression with Oracle Model Selection
2012-06-26,RcppOctave,Seamless Interface to Octave – and Matlab
2012-06-26,rcqp,interface to the Corpus Query Protocol
2012-06-26,RnavGraph,Using graphs as a navigational infrastructure
2012-06-26,SEERaBomb,SEER Setup and Use with A-Bomb Data
2012-06-26,TukeyC,Convencional Tukey Test
2012-06-26,VIM,Visualization and Imputation of Missing Values
2012-06-26,x12,X12 - wrapper function and structure for batch processing
2012-06-26,x12GUI,X12 - Graphical User Interface
2012-06-25,ada,ada: an R package for stochastic boosting
2012-06-25,disclap,Discrete Laplace Exponential Family
2012-06-25,ETAS,Modeling earthquake data using Epidemic Type Aftershock Sequence model
2012-06-25,gclus,Clustering Graphics
2012-06-25,genoPlotR,Plot publication-grade gene and genome maps
2012-06-25,hda,Heteroscedastic Discriminant Analysis
2012-06-25,lint,Tools to check R code style
2012-06-25,mapReduce,mapReduce - flexible mapReduce algorithm for parallel computation
2012-06-25,metatest,Fit and test metaregression models
2012-06-25,MultiLCIRT,Multidimensional latent class Item Response Theory models
2012-06-25,PairedData,Paired Data Analysis
2012-06-25,parfm,Parametric Frailty Models
2012-06-25,qtlnet,Causal Inference of QTL Networks
2012-06-25,quantreg,Quantile Regression
2012-06-25,QuasiSeq,QuasiSeq
2012-06-25,Rttf2pt1,Package for ttf2pt1 program
2012-06-25,signal,Signal processing
2012-06-25,unmarked,Models for Data from Unmarked Animals
2012-06-25,WDI,World Development Indicators (World Bank)
2012-06-24,baseline,Baseline Correction of Spectra
2012-06-24,dplR,Dendrochronology Program Library in R
2012-06-24,loop,"A package for performing loop decomposition of weighted directed graphs in life cycle analysis, providing general network plotting methods, and analyzing food chain properties in ecology"
2012-06-24,seg,A set of tools for residential segregation research
2012-06-24,SPOT,Sequential Parameter Optimization
2012-06-23,gpclib,General Polygon Clipping Library for R
2012-06-23,harvestr,A Parallel Simulation Framework
2012-06-23,lme4,Linear mixed-effects models using S4 classes
2012-06-23,moult,Models for Analysing Moult Data
2012-06-23,odfWeave,Sweave processing of Open Document Format (ODF) files
2012-06-23,rgdal,Bindings for the Geospatial Data Abstraction Library
2012-06-22,adaptMCMC,Implementation of a generic adaptive Monte Carlo Markov Chain sampler
2012-06-22,Amelia,Amelia II: A Program for Missing Data
2012-06-22,Bclim,Bayesian Palaeoclimate Reconstruction from Pollen
2012-06-22,capwire,Estimates population size from non-invasive sampling
2012-06-22,caroline,"A Collection of Database, Data Structure, Visualization, and Utility Functions for R"
2012-06-22,DnE,DnE(Distribution and Equation)
2012-06-22,drc,Analysis of dose-response curves
2012-06-22,GA,Genetic Algorithms
2012-06-22,highlight,Syntax highlighter
2012-06-22,hive,Hadoop InteractiVE
2012-06-22,kknn,Weighted k-Nearest Neighbors
2012-06-22,mra,Analysis of Mark-Recapture data
2012-06-22,pacose,"iPACOSE, PACOSE and other methods for covariance selection"
2012-06-22,PP,Person Parameter estimation
2012-06-22,soilDB,Soil Database Interface
2012-06-22,SRPM,Shared Reproducibility Package Management
2012-06-22,svKomodo,SciViews GUI API - Functions to interface with Komodo Edit/IDE
2012-06-22,tm.plugin.dc,Text Mining Distributed Corpus Plug-In
2012-06-21,aqp,Algorithms for Quantitative Pedology
2012-06-21,ddepn,Dynamic Deterministic Effects Propagation Networks: Infer signalling networks for timecourse RPPA data
2012-06-21,depmixS4,Dependent Mixture Models - Hidden Markov Models of GLMs and Other Distributions in S4
2012-06-21,dostats,Compute statistics helper functions
2012-06-21,EpiContactTrace,Epidemiological tool for contact tracing
2012-06-21,ezglm,selects significant non-additive interaction between two variables using fast GLM implementation
2012-06-21,HIBAG,HIBAG – HLA Genotype Imputation with Attribute Bagging
2012-06-21,IgorR,Read binary files saved by Igor Pro (including Neuromatic data)
2012-06-21,jmec,Fit joint model for event and censoring with cluster-level frailties
2012-06-21,NetComp,Network Generation and Comparison
2012-06-21,psy,Various procedures used in psychometry
2012-06-21,SimHap,A comprehensive modeling framework for epidemiological outcomes and a simulation-based approach to haplotypic analysis of population-based data
2012-06-21,sme,Smoothing-splines Mixed-effects Models
2012-06-21,texreg,Conversion of R regression output to LaTeX tables
2012-06-21,treecm,Centre of mass assessment and consolidation of trees
2012-06-20,animation,A gallery of animations in statistics and utilities to create animations
2012-06-20,batchmeans,Consistent Batch Means Estimation of Monte Carlo Standard Errors
2012-06-20,gdata,Various R programming tools for data manipulation
2012-06-20,gtools,Various R programming tools
2012-06-20,gWidgetstcltk,Toolkit implementation of gWidgets for tcltk package
2012-06-20,HAC,"Estimation, simulation and visualization of Hierarchical Archimedean Copulae (HAC)"
2012-06-20,igraph,Network analysis and visualization
2012-06-20,MESS,Miscellaneous esoteric statistical scripts
2012-06-20,Metrics,Evaluation metrics for machine learning
2012-06-20,palaeoSig,Significance tests for palaeoenvironmental reconstructions
2012-06-20,plotKML,Visualization of spatial and spatio-temporal objects in Google Earth
2012-06-20,pmc,Phylogenetic Monte Carlo
2012-06-20,prevR,Estimating regional trends of a prevalence from a DHS
2012-06-20,rcdklibs,rcdklib - CDK libraries packaged for R
2012-06-20,RVideoPoker,Play Video Poker with R
2012-06-20,sperrorest,Spatial Error Estimation and Variable Importance
2012-06-20,sss,Tools for importing files in the triple-s .(Standard Survey Structure) format
2012-06-19,AMAP.Seq,Compare Gene Expressions from 2-Treatment RNA-Seq Experiments
2012-06-19,bayesSurv,Bayesian Survival Regression with Flexible Error and Random Effects Distributions
2012-06-19,dlnm,Distributed Lag Non-linear Models
2012-06-19,ggm,A package for Graphical Markov Models
2012-06-19,gmm,Generalized Method of Moments and Generalized Empirical Likelihood
2012-06-19,httr,Tools for working with URLs and HTTP
2012-06-19,intergraph,Coercion routines for network data objects in R
2012-06-19,mixAK,Mixture of methods including mixtures
2012-06-19,MMIX,Model selection uncertainty and model mixing
2012-06-19,prettyGraphs,prettyGraphs: publication-quality graphics
2012-06-19,QuACN,QuACN: Quantitative Analysis of Complex Networks
2012-06-19,rgexf,An R library to build GEXF network files
2012-06-19,RMark,R Code for MARK Analysis
2012-06-19,rockchalk,Regression Estimation and Presentation
2012-06-19,rtf,Rich Text Format (RTF) Output
2012-06-19,sparseLDA,Sparse Discriminant Analysis
2012-06-19,tourr,Implement tour methods in pure R code
2012-06-19,USPS,Unsupervised and Supervised methods of Propensity Score Adjustment for Bias
2012-06-19,vegan,Community Ecology Package
2012-06-19,WGCNA,Weighted Correlation Network Analysis
2012-06-18,LaF,Fast access to large ASCII files
2012-06-18,Matrix,Sparse and Dense Matrix Classes and Methods
2012-06-18,paleotree,Paleontological and Phylogenetic Analyses of Evolution
2012-06-18,tourrGui,A Tour GUI using gWidgets
2012-06-17,amen,Additive and multiplicative effects modeling of networks and relational data
2012-06-17,crossmatch,The Cross-match Test
